id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,queue pressure,103,30,45,98,310,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry load,113,13,6,25,372,ship,edge,drag-penalty,drop-slack
m003,g003,worker slack,38,23,16,100,257,ship,recovery,confidence-floor,raise-drag
m004,g004,session drift,92,60,12,22,320,ship,negative,lane-boundary,lower-confidence
m005,g005,queue pressure,87,11,36,50,192,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry load,31,48,29,62,120,watch,edge,drag-penalty,drop-slack
m007,g007,worker slack,55,51,13,72,295,ship,recovery,confidence-floor,raise-drag
m008,g008,session drift,70,14,17,26,191,ship,negative,lane-boundary,lower-confidence
m009,g009,queue pressure,90,33,24,27,237,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry load,90,0,8,68,366,ship,edge,drag-penalty,drop-slack
m011,g011,worker slack,98,36,50,93,266,ship,recovery,confidence-floor,raise-drag
m012,g012,session drift,106,17,41,11,152,watch,negative,lane-boundary,lower-confidence
m013,g013,queue pressure,122,10,10,80,486,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry load,76,0,7,70,333,ship,edge,drag-penalty,drop-slack
m015,g015,worker slack,105,46,35,69,324,ship,recovery,confidence-floor,raise-drag
m016,g016,session drift,79,32,40,17,103,hold,negative,lane-boundary,lower-confidence
m017,g017,queue pressure,79,27,26,101,336,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry load,69,16,21,55,228,ship,edge,drag-penalty,drop-slack
m019,g019,worker slack,72,30,48,80,166,ship,recovery,confidence-floor,raise-drag
m020,g020,session drift,33,69,10,84,286,ship,negative,lane-boundary,lower-confidence
m021,g021,queue pressure,70,21,17,24,194,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry load,34,23,22,99,213,ship,edge,drag-penalty,drop-slack
m023,g023,worker slack,112,43,33,34,282,ship,recovery,confidence-floor,raise-drag
m024,g024,session drift,67,15,30,36,138,watch,negative,lane-boundary,lower-confidence
m025,g025,queue pressure,101,70,33,61,330,ship,baseline,monotonic-signal,raise-signal
m026,g026,retry load,108,58,36,71,344,ship,edge,drag-penalty,drop-slack
m027,g027,worker slack,31,36,46,38,-25,hold,recovery,confidence-floor,raise-drag
m028,g028,session drift,84,22,21,13,195,ship,negative,lane-boundary,lower-confidence
m029,g029,queue pressure,123,52,14,67,485,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry load,45,24,33,92,178,ship,edge,drag-penalty,drop-slack
